text,label
"in our future work, we plan to widen the list of covered tasks and to extend our algorithm to cope with different kernel families, such as the partial tree kernel and kernels defined over pairs of trees, e.g. the ones used for textual entailment in (moschitti and zanzotto, 2007).",1
"we also plan to move from mining fragments to mining classes of fragments, i.e.to identify prototypical fragments in the fragment space that generalize topological sub-classes of the most relevant fragments.",1
"for further improvement, we need to analyze the cause of these 0 negatives more deeply, and design a more discriminative feature space.",1
"in the future, we plan to surpass supervised accuracy by applying our method to millions of parallel record-text pairs collected automatically using matching.",1
we also want to explore the addition of markov dependencies into our alignment model and other constraints such as monotonicity and one-to-one correspondence.,1
"while most ner corpus designers have defenestrated embedded entities, we hope that in the future this will not continue, as large amounts of information are lost due to this design decision.",1
the future work focuses in two directions: (1) building a relational database from the summaries and ratings and using it to enhance users閳?experiences in a multimodal spoken dialogue system; and,1
(2) applying our techniques to other domains to demonstrate generality.,1
the implementation and comparison of the two methods under full automation is the focus of our future work.,1
"although there are some special conditional sentences that do not use easily recognizable conditional connectives and identifying them are useful, such sentences are very rare and spending time and effort on them may not be cost-effective at the moment.",1
"in our future work, we will further improve the classification accuracy and study related problems, e.g., identifying topics/features.",1
"we will manually annotate a moderate number of strategically chosen words, namely frequent ones which are highly ambiguous.",1
we plan several future directions which promise to further increase the impact of swsd on subjectivity and sentiment analysis.,1
"in addition, we will add features to the swsd system reflecting the subjectivity of the surrounding context.",1
"finally, there are more sophisticated strategies to explore for improving subjectivity and sentiment analysis via swsd than the simple, intuitive rules we began with in this paper.",1
a key area for future work will be further development of the discriminative dependency model (section 4.1).,1
"for the trigger-based model, we plan to investigate more model variants.",1
"in future work, we plan to extend the discriminative word lexicon model in two directions: extending context to the document level and feature engineering.",1
"it might be interesting to look at cross-lingual trigger models such as p(f|e, f&apos;) or constrained variants like p(f|e, e&apos;) with pos(e&apos;) &lt; pos(e), i.e. the second trigger coming from the left context within a sentence which has already been generated.",1
we believe one cause for this performance gap is the generation of the lattice and plan to address this in future work by allowing the phrase table to inform lattice generation.,1
"on entity extraction, exploring more knowledge extractors from different sources (such as the html tables and query log sources used for our features) is promising.",1
"other feature types may potentially capture other aspects of the semantics of entities, such as wordnet and search engine click logs.",1
there is ample directions for future work.,1
"because labeled lda is a graphical model in the lda family, it enables a range of natural extensions for future investigation.",1
"investigate the performance of the method onother types of documents, such as long articles, product reviews and news;",1
investigate the feasibility of combining cooccurrence-based and wikipedia-based relatedness for clustering; 3.,1
"the solution of using frequent word list for filtering out too common single-word keyphrases is undoubtedly simple, and we plan to make a better combination of the clustering-based method with traditional frequency-based methods for keyphrase extraction.",1
"automated acquisition of spatial data can significantly help many nlp tasks, e.g., question answering.",1
"we would also like to incorporate some patterns based on (egenhofer and shariff, 1998), such as 閳ユrosses閳? 閳ユoes through閳?or 閳ユΜuns into閳? which may allow automated acquisition of complex spatial relationships.",1
"finally, we would like to incorporate in our framework mod-ules which may allow recognition of structured data, like those developed by (schockaert et al., 2008).",1
"anyway, the english version has proved to be more precise, while the resource for new languages would require a more accurate revision.",1
the resource can be produced and made available with a reduced effort for every language in wikipedia.,1
the retrieved sentences will be made available as training or annotation material.,1
"in the next research step, we plan to carry out an extended evaluation process in order to compute inter-annotator agreement and eventually point out validation problems.",1
"then, we want to extend the mapping and the data extraction process to all (f, l) pairs in framenet (about 10,000).",1
"besides, we want to create an online resource where the links between (f, l) pairs and wikipages are made explicit and where users can browse the retrieved sentences.",1
"while our initial studies in this direction were negative, careful feature engineering might lead to better results.",1
"while this is already pretty good, a more sophisticated model might lead to further improvements.",1
"for example, one could experiment with linguistically more informed features.",1
"future work should look at improving the supervised classifier, which so far has an accuracy of 90%.",1
"a second avenue is to develop better means of inference under the grammar, in order to ensure faster mixing and a means to escape from local optima.",1
with these extensions we expect that our model of grammar induction has the potential to greatly improve translation output.,1
"finally, we wish to develop a method for decoding under the full bayesian model, instead of the current beam search.",1
"one avenue is to develop a more sophisticated prior over rules, e.g., one that recognizes common types of rule via the shape of the tree and ordering pattern in the target.",1
we think that the cost of a binary rule can be better estimated by taking the rules with different source-sides into account.,1
"finally, the perceptron model paves the way for exploring the utility of richer feature spaces in statistical realization, including the use of linguistically-motivated and non-local features, a topic which we plan to investigate in future work.",1
we also plan to investigate more sophisticated composition models that take syntactic structure into account.,1
"an interesting future direction would be to optimize the vector components of the probabilistic model over a suitable training corpus, in order to derive a vector model of semantics adapted specifically to the task of composition.",1
"second, the vector space model we used was very simple; it might be worthwhile to test more sophisticated one-class classifiers (marsland, 2003; schoellkopf et al., 2000).",1
in the future we plan to investigate features that are more informative for making graded judgments.,1
it would be interesting to test our algorithm on other domains and other languages to conclusively establish the effectiveness of parameter projection for multilingual wsd.,1
it would also be interesting to analyze the contribution of corpus and wordnet parameters independently.,1
"methods for gathering enough positive instances of such mwes will be useful for testing the methods proposed here, as well as for general mwe research.",1
another direction is a more sophisticated corpus sampling algorithm.,1
"future research should experiment with nonverbal mwes, since our features are not specific to verbal mwe types.",1
we plan to extend these ideas to structured problems with exponentially many labels and develop methods that efficiently model label correlations.,1
robustness deserves more investigation and forms one area of our future work.,1
"another family of model adaptation methods that we have not studied in this paper is transfer learning, which has been well-studied in the machine learning community (e.g., caruana, 1997; marx et al., 2008).",1
"our future work includes: (a) to summarize threads and represent the forum threads in question-context-answer triple, which will change the organization of online forums; and",1
"(b) to enhance qa services (e.g., yahoo!answers) by the contents extracted from online forums.",1
we are currently extending our work to a variety of exact match features and different sources of clickthrough logs.,1
"second, since none of the steps in our method is specifically designed for sentiment classification, we plan to apply it to other non-topic-based text classification tasks.",1
"for instance, instead of having the user construct a relevant feature space from scratch, she can simply extend the set of informative features identified for the user-selected dimension.",1
"first, we plan to use our user-feedback method in combination with existing methods (e.g., bekkerman et al.(2007)) for improving its performance.",1
"in future work, we plan to explore several extensions to our proposed method.",1
the positive results from our experiments encourage further research for lexical resource adaptation techniques.,1
"theoretically, a much larger turney閳ユ悋ittman lexicon can be created even though it may be computationally intensive when working with 100 billion words.we are also developing methods to leverage the information in an english thesaurus to create semantic orientation lexicons for a low-resource language through the use of a bilingual lexicon and a translation disambiguation algorithm.",1
"and as the discriminative accuracy of crosstraining techniques improves, further insights into the relative validity of corpus representations will be attainable.",1
"in future research, we plan to extract richer models from larger corpora.",1
"in our own future work, we are especially interested in using higher-order windowless association measures for retrieving paradigmatic relations as well as exploring their use in various nlp applications.",1
"finally, we plan to conduct a bigger experiment with a larger number of verbs, and conduct evaluation in the context of practical application tasks.",1
"in addition to the ideas mentioned earlier, our future plans include looking into optimal ways of acquiring sps for verb classification.",1
"the number and type (and combination) of grs for which sps can be reliably acquired, especially when the data is sparse, requires also further investigation.",1
"in addition, we plan to investigate other potentially useful features for verb classification (e.g. named entities and preposition classes) and explore semi-automatic ml technology and active learning for guiding the classification.",1
"we are currently investigating document-side analysis to complement the queryside work, and believe that this will further boost the retrieval accuracy; we hope to report on this in a follow-up study.",1
we hope that our answer promotes research on phoneme-based english-to-chinese transliteration.,1
"in particular, we will move from the use of document boundaries to a flexible notion of textual distance to estimate likelihood of morphological relatedness.",1
"on the implementation side, it would be interesting to see how our methods scale in a distributed map-reduce architecture where network communication overhead becomes an issue.",1
we will need new breakthroughs to unleash the full potential of unsupervised learning for nlp.,1
how the system can be adapted to work for other languages and 2) how to automatically obtain the knowledge of functional elements.,1
we are certainly aware that our work does not yet address two problems: 1).,1
it is able to work with any long phrase pairs with gap of any length in-between.,1
we would also like to use one individual tree kernel for one partition in a structured feature space.,1
pushing the weight estimation at the alignment link level will alleviate this problem and will make the discriminative training more targeted.,1
"we also used the most simple word-alignment model, but more complex word alignment models could be incorporated into our bilingual model.",1
future work will explore ways to apply additional features of these systems or other sources of information to account for the remainder of the performance gap.,1
"as our next steps, first, we need to verify that the results obtained on a moderate-sized training corpus are repeatable on much larger corpora.",1
"second, we plan to extend this work to incorporate language model size reduction by word clustering, which has been shown by goodman and gao (2000) to produce additional gains when combined with previous methods of language model pruning.",1
"for example, can we use small randomised representations called sketches to compactly represent side-information on the stream telling us which aspects of it we should insert into our data?",1
how can we efficiently deal with smoothing in this setting?,1
future investigators should evaluate the gains possible by integrating this information into the features and ideas presented here.,1
"we are now interested in improving semantic distance measures for verb閳ユ悧erb, adjective閳?adjective, and cross-part-of-speech pairs, by exploiting specific information pertaining to these parts of speech in lexical resources in addition to purely co-occurrence information.",1
"furthermore, since the pas is usually a bag of unconnected graphs, we could find a way to joint them together, in order to consider both inter- and intra- sentential inferences based on it.",1
"even more, we also plan to compare/combine it with other methods which are not based on overlapping information between t and h.",1
"for future work, we would like to see whether the pas can help the second-stage classification as well, e.g. the semantic dependency of negation (am-neg) could be helpful for the contraction recognition.",1
"in the future, we plan to explore more vector operations other than the inner-product (i.e., cosine) as well as different functional forms of the termweighting function (e.g.log-linear instead of linear).",1
"in terms of applications, we would like to apply tweak in other problems such as paraphrase recognition and nearduplicate detection.",1
we are exploring methods that incorporate a packed parse forest on the source side and similar representations of uncertainty about alignments.,1
"in future work, we plan to scale up the training process with more unlabeled training data (e.g., gigaword) and investigate automatic selection of materials that are most suitable for self-training.",1
"finally, it is also important to explore other ways to exploit the use of unlabeled data.",1
we also plan to investigate domain adaptation and apply the model to other languages with modest treebank resources.,1
"in particular we wish to examine whether parsing different languages should be pursued by different models, or whether the rr strategy can effectively cope with different languages types.",1
in the future we plan to investigate how the different models fare against one another in parsing different languages.,1
"finally, we wish to explore the implications of rr modeling for applications that consider the form of expression in multiple languages, for instance statistical machine translation (smt).",1
"furthermore, future work will involve evaluating the performance of the system for these language on real typed data.",1
it may be beneficial to perform more tuning in future.,1
"since selectional preferences acquired from sense-untagged corpora have worked well for the metonymy resolution task, we plan to push further towards unsupervised metonymy resolution, putting to use the lessons learned from unsupervised wsd.",1
"we plan to expand on this, and find methods to extract more such features automatically, without manually provided clues.",1
"in future work, we plan to determine the effectiveness of using a sequential learning algorithm like conditional random fields (crf).",1
future work will be to filter out difficult hypernyms for hyponymy extraction process to achieve higher precision.,1
"in the future we hope to explore ways to interleave semantic analysis with exploration of the learning domain, by using the environment as a supervision signal for linguistic analysis.",1
"in particular, we will further employ the centering theory in pronoun resolution from both grammatical and semantic perspectives on more corpora.",1
"for future work, we will explore more kinds of semantic information and structured syntactic information in pronoun resolution.",1
"it would be interesting to compare the speed and accuracy of our dynamic-programming localsearch method with an exact algorithm for solving the lop, such as integer linear programming with branch and bound (cf.charon and hudry (2006)).",1
"that possibility remains future work, but it is likely to lead to further improvements, because it allows the translation system to consider multiple possible reorderings under the model, as well as to tune the weight of the model relative to the other parts of the system during mert.",1
we expect that these syntax-based systems could benefit more from our approach.,1
"another interesting direction is applying our approach to extracting translation rules with hierarchical structures such as hierarchical phrases (chiang, 2007) and tree-to-string rules (galley , 2006; liu , 2006).",1
we believe that better estimation of alignment distributions will result in more significant improvements.,1
another issue which is worth a deeper investigation is the application of fourier transform methods which offer tools for studying the periodic structure of the temporal sequences.,1
this agrees with the intuition that time provides a fundamental semantic dimension possibly orthogonal to broad topical classification.,1
this issue however deserves further investigation.,1
"our efficient representation of the consequent search space opens the way to future investigation of the benefit of larger-scale rule chaining, and to the development of efficient search strategies required to support such inferences.",1
"next, we plan to combine our models with a classifier that makes such a decision, allowing us to integrate transliteration into smt for other language pairs.",1
"additionally, term similarity kernels, e.g.(basili et al., 2005; bloehdorn et al., 2006), will be likely improve our models, especially when combined syntactic and semantic kernels are used, i.e.(bloehdorn and moschitti, 2007a; bloehdorn and moschitti, 2007b).",1
"kernel methods show that combinations of feature vectors, sequence kernels and other structural kernels, e.g. on shallow or deep syntactic parse trees, appear to be a promising future research line3.",1
"in the future we would like to extend this research by focusing on advanced shallow semantic approaches such as predicate argument structures, e.g.(giuglea and moschitti, 2004; moschitti and cosmin, 2004; moschitti et al., 2008).",1
"therefore, an interesting topic is how to further reduce the inconsistency between skipabove pairs and human labeling so that such data may also be useful for task-specific ranking.",1
"in the future, we will explore more possibilities for feature subspaces selection and experiment with our method in a word-level system combination model.",1
"finally, we plan to apply the technique to other languages with treebanks, such as chinese and arabic.",1
"we also plan on evaluating the models performance on other genres of speech, as well as in other tasks such as machine translation.",1
we intend to release the source code of our model within several months of this publication.,1
"we plan to investigate how parser accuracy and data selection strategies, e.g., based on parser confidence scores, impact the performance of our model.",1
we are also working on scaling our model further to accommodate amounts of data typical for modern large-scale ngram models.,1
in the future we would like to explore the possibilities created by more tightly coupling the forward and reverse components of the bidirectional decoder.,1
"scores from partial hypotheses of both processes could be combined and used at each step of the decoding, making the search more informed.",1
"furthermore, forward partial hypotheses and reverse hypotheses would 閳ユΔeet閳?during decoding (when one decoding direction has covered words in the source that the other has yet to cover), and provide paths for each other to a final state in the search.",1
we will also experiment with using sequential models in order to try to exploit any sequential ordering patterns in the occurrence of the ddas.,1
"in future work, we plan to extend the decision discussion annotation scheme and try to extract supporting arguments for decisions.",1
"indeed, we suspect that further improving the syntactic and semantic modules in our system may produce greater error reductions than any other route forward.",1
"of course, a system which is rich in all axes will find some advantage over any simplified approach.",1
"with the obtained robust information, we will explore rewarding ways for parser improvements.",1
"in our future work, we will improve the performance of our approaches by adding more patterns for the descriptive approach and by handling uncorrectable errors for the empirical approach.",1
future work will attempt further extensions of our ddtm system to allow for the exploitation of long-range aspects of the dependency structure.,1
we will work on expanding the features set of ddtm system to leverage features from the constructed dependency structure itself.,1
"finally, we will work on enabling the deployment of source side dependency structures to influence the construction of the target dependency structure based on a bilingually enabled dependency parsing mechanism using the discriminative modeling capabilities.",1
"furthermore, we believe this bilingual-monolingual approach can easily transfer to shift-reduce constituency parsing (sagae and lavie, 2006).",1
"so we will engineer more such features, especially with lexicalization and soft alignments (liang et al., 2006), and study the impact of alignment quality on parsing improvement.",1
"from a linguistics point of view, we would like to see how linguistics distance affects this approach, e.g., we suspect english french would not help each other as much as english-chinese do; and it would be very interesting to see what types of syntactic ambiguities can be resolved across different language pairs.",1
in this way we will be able to correct grammar errors too.,1
"we also plan more experiments using the 5-grams, but backing off to 4-grams and 3-grams when needed.",1
"in future work, we plan to extend our method to allow for deleted or inserted words, and to find the corrected strings in the google web 1t n-grams.",1
"in the future, we plan to explore other related problems such as adjacency pairs (levinson, 1983) and discourse parsing (soricut and marcu, 2003) for large-scale online forum data.",1
"now we define these functions intuitively based on linguistic rules, but learning methods like regression will be investigated in the future.",1
examining the interaction of cues from word and sentence levels on the opinion sentence extraction and the opinion polarity detection is our next goal.,1
"we are, thus, experimenting with the possibility of obtaining short definitions from the web, using the system we presented.",1
"in the future, we would like to see the application of our approach to other tasks such as (li , 2009).",1
"because our bayesian model employs a very simple prior, more sophisticated generative models provide a possible direction for further experimentation.",1
"one possible direction for this research topic would be to use our model for the semi-automatic construction of verb lexicons, with the help of human curation.",1
"however, there is also a demand for exploring other types of features that can discriminate among confusing classes.",1
"in our future work, we plan to extend our analysis to other test collections and to query expansion methods in order to generalize our conclusions.",1
"as the problem of language ambiguity has a high impact on the use of sr measures, we will also consider word sense disambiguation in our future experiments.",1
we plan to apply the methods described here to these other applications in the near future.,1
"it would be interesting to verify whether gender recognition can be boosted by using lexical resources that capture the semantics of the words, such as wordnets or knowledge extracted from wikipedia, and verify whether similarities from a semantic point of view are also responsible for gender assignments in various languages.",1
"we plan to look closer at cases where we obtain different predictions based on the word ending and the full form of the word, and use boosting to learn weights for classifiers based on different parts of the word to see whether we can further improve the results.",1
"regarding future work, there are many research line that may be followed: i) capturing more features by employing external knowledge such as ontological, lexical resource or wordnet-based features (basili , 2005a; basili , 2005b; bloehdorn , 2006; bloehdorn and moschitti, 2007) or shallow semantic trees, (giuglea and moschitti, 2004; giuglea and moschitti, 2006; moschitti and bejan, 2004; moschitti , 2007; moschitti, 2008; moschitti , 2008).",1
"from constituent trees, we can extract subtrees constituted by non-terminal symbols (grammar symbols), which provide a better generalization (with a risk of underfitting).iii) design a new kernel which can integrate the advantages of the constituent and dependency tree.",1
from dependency trees we can extract more precise but also more sparse relationships (which may cause overfit).,1
"the new tree kernel should inherit the benefits of the three available tree kernels: st, sst or pt.",1
"regarding future work, there are many research line that may be followed: i) capturing more features by employing external knowledge such as ontological, lexical resource or wordnet-based features (basili et al., 2005a; basili et al., 2005b; bloehdorn et al., 2006; bloehdorn and moschitti, 2007) or shallow semantic trees, (giuglea and moschitti, 2004; giuglea and moschitti, 2006; moschitti and bejan, 2004; moschitti et al., 2007; moschitti, 2008; moschitti et al., 2008).ii) design a new tree-based structures, which combines the information of both constituent and dependency parses.",1
then we intend to compare output results of the procedure with the human responses.,1
"in the future we plan to experiment with large role-annotated corpora for english such as propbank (approx.300 000 words, (palmer , 2005)) and the framenet-annotated corpus provided by the fn project (more than 135 000 annotated sentences, (ruppenhofer , 2006)).",1
"in the future we plan to experiment with large role-annotated corpora for english such as propbank (approx.300 000 words, (palmer et al., 2005)) and the framenet-annotated corpus provided by the fn project (more than 135 000 annotated sentences, (ruppenhofer et al., 2006)).",1
in the future we plan to implement a procedure making use of the extracted ap-relations which would automatically extend phrases containing implicit predicates.,1
"additionally, a study of a possible correspondence between human agreement on associated predicates and a semantic type of an argument (e.g. concrete/abstract, natural kind/artifact) should be performed on more test arguments.",1
"certainly, there are many other possible applications of this model, including product comparison, media bias detection, and interdisciplinary literature analysis.",1
"cultural awareness is also important in marketing and we can use this model to investigate, for example what products and what aspects of life people in different regions focus on.",1
"in future work, we would like to enrich the model and/or feature set to move beyond the limitations of a bag-of-words analysis.",1
"for example, by considering negation and word polarity, we can better capture the opinions of the authors, which is an important component of such cultural analysis.",1
"similar methods could also be used to personalize search (teevan , 2008); for queries that mean different things to different people, the yarowsky method could be applied to variables such as user, time and place, so the results reflect what a particular user intended in a particular context.",1
"in addition to click type, there are many other features in the logs that could prove useful for classifying queries by intent, e.g., who issued the query, when and where.",1
"similar methods could be applied in future work to many other applications such labeling queries and urls by: language, market, location, time, intended for a search vertical (such as medicine, recipes), intended for a type of answer (maps, pictures), as well as inappropriate intent (porn, spam).",1
"more applications also will be explored, such as emotional summarization, emotional question answering; emotional topic discovering.",1
"at the same time, new research problems will arise, for examples, how to acquiring more emotional words and to generate their emotional vectors automatically; how to generate emotional vectors for sentences, paragraphs and documents with known emotional elements in them?",1
"as future work, we plan to consider referential properties of noun phrases in associative anaphora resolution.",1
we will need to handle more kinds of quantifiers in our mln model.,1
integrating our technique for qsd with discourse processing is a major challenge that we hope to address.,1
"our next goal is to use and evaluate the term variation collected by the proposed method in an actual search scenario, as well as improving the performance of our classifier by using individual, character-dependent edit operations as features in classification.",1
"also, the predictions with high confidence can be used as seed training material for automatically harvesting more training data.",1
"nevertheless, we combined the two methods in a rather crude way, leaving ample room for exploring better strategies in the future.",1
"we will in the future consider an issue of speeding up decoding with structured models (lafferty , 2001; miyao and tsujii, 2002; sutton , 2004).",1
"in the future, we will explore more features and study the forest-based combination methods for syntactic parsing.",1
"in future work, we will try other word combinations and investigate better ways to represent the chinese text.",1
"in addition, we will explore how to utilize the better chinese sentence-level novelty mining result to improve the detection performance on documents.",1
we are planning to explore these methods to compare their performance.,1
"future work will also include the comparison between our methods with other related approaches, such as kurland and lee閳ユ獨 cluster based approach (kurland and lee, 2006).we are planning to explore these methods to compare their performance.",1
also direct re-ranking can be used to improve automatic query expansion since better ranking in top retrieved documents can be expected to improve the quality of the augmented query.,1
it would also be interesting to determine whether further increasing the accuracy of the model used for automatically labeling the unlabeled data can enhance performance even more.,1
"finally, for this work, we always used products of 10 grammars, but we sometimes observed that subsets of these grammars produce even better results on the development set.",1
"in future work, we plan to investigate additional methods for increasing the diversity of our self trained models.",1
finding a way to select grammars from a grammar pool to achieve high performance products is an interesting area of future study.,1
one possibility would be to utilize more unlabeled data or to identify additional ways to bias the models.,1
a simple but computationally expensive way to do this would be to parse the data with an sm7 product model.,1
"other parsing formalisms can be handled with the inventory of factors shown here闁?among them, phrase-structure parsing.",1
"recent progress in message-passing algorithms yield 闁炽儲绔穋onvexified闁?bethe approximations that can be used for marginal inference (wainwright et al., 2005), and provably convergent max-product variants that solve the relaxed lp (globerson and jaakkola, 2008).",1
there are several possible directions for future work.,1
how sentiment prediction impacts the implicit wsd is left to future work.,1
"better capturing local syntax and meaningful collocations would also improve the model闁炽儲鐛?ability to predict sentiment and model multilingual topics, as would providing a better mechanism for representing words not included in our bridges.",1
we intend to develop such models as future work.,1
"one of the future directions we plan to explore is to use this model to help sentence-level extraction of specific opinions and their targets, which previously was only tackled in a fully supervised manner.",1
another direction is to extend the model to support polarity classification.,1
the questions that are posted on community qa sites often contain spelling or grammatical errors.,1
"consequently, we will work on interfacing the question ranking system with a separate module aimed at fixing orthographic and grammatical errors.",1
we also plan to make the dependency tree matching more flexible in order to account for paraphrase patterns that may differ in their syntactic structure.,1
we plan to integrate context dependent word similarity measures into a more robust question utility function.,1
"in future work, we intend to expand our analysis of the distribution of peco elements to a larger number of citations.",1
"one way to do that would be to automatically extract pubmed citations that contain structural markers associated to peco categories (chung, 2009).",1
we also aim to implement a number of word sense induction algorithms and compare them in the same evaluation framework with more web search and web clustering engines.,1
"as regards future work, we intend to combine our clustering algorithm with a cluster labeling algorithm.",1
"finally, it should be possible to use precisely the same approach presented in this paper for document clustering, by grouping the contexts in which the target query occurs 闁?and we will also experiment on this in the future.",1
"however, in future work we plan to substitute our own statistical mt systems, which will permit us to experiment across a range of translation model and language model lm training set sizes, and therefore to vary quality while keeping other system details constant.",1
"finally, we intend to explore the application of our approach in scenarios involving less-common languages, by using a more common language as a pivot or bridge (habash and hu, 2009).",1
"one important step will be to better characterize the relationship between cost and quality in quantitative terms: how much does it cost to obtain how much quality improvement, and how does that compare with typical professional translation costs of $0.25 per word?",1
"we hope to explore whether the targeted paraphrasing translation pipeline can improve the productivity of post-editing by bilinguals, making it easier to move toward the upper bound in a cost-effective way.",1
these initial studies leave considerable room for future work.,1
"we plan to implement a fully automatic targeted paraphrasing translation pipeline, using the automated methods discussed when introducing the pipeline in section 2, including translation of targeted paraphrase lattices (cf.(max, 2010; du et al., 2010)).",1
we will continue this line of research and exploit better ways to learn syntax and apply syntactic constraints to machine translation.,1
"we think we have built a solid framework for the second challenge, and we plan to extend it further.",1
"since our goal is not to be literal, but to obtain a satisfactory compromise between form and meaning, it would clearly be beneficial to augment target phrases with synonyms and paraphrases, or to allow for words to be dropped or added.",1
this again will be an interesting future work.,1
"also, efs being a useful method for feature selection in machine learning, it would be useful to perform further experiments to investigate how well it performs on a variety of classification datasets.",1
"finally, we would like to point out that it is conceivable that negative training data could still be useful in many cases.",1
an interesting direction to explore is to somehow combine the extracted reliable negative data from the unlabeled set and the existing negative training data to further enhance learning algorithms.,1
"in our future work, we plan to do more comprehensive experiments to compare the classic supervised learning and pu learning techniques with different kinds of settings, for example, by varying the ratio between positive and negative examples, as well as their sizes.",1
it is also important to explore how to catch the best iteration of the svm/nb classifier in the iterative running process of the algorithms.,1
"as the quality of models increases on these noisy datasets, we anticipate a consequent rise in their usefulness to researchers and historians as browsing the data and mining it for useful patterns becomes more efficient and profitable.",1
"as future work, dda could be applied to mapping documents in many languages simultaneously.",1
a similar model could be used for cplsa: future work will show whether such a model can outperform opca.,1
for future work we would like to apply this algorithm to forest-based translation and hierarchical system by pruning the first-pass 闁愁厽澧秏 forest.,1
"we would also combine cube pruning with our incremental algorithm, and study its performance with higher-order language models.",1
"we plan to investigate this further, and a natural follow-on would be to experiment with adaptation for this variety of latent structure, to produce an adapted lspm-like model analogous to adaptive naive bayes.",1
another promising direction for this work is the application of adaptor grammar models as a way to capture both lexical and grammatical aspects of framing in a unified model.,1
"one source of information that has not previously been exploited is the lexical fixedness (fazly , 2009) of noncompositional prefix verbs.",1
"on the other hand, marry again is relatively frequent, indicating that remarry is compositional.",1
incorporation of these and other n-gram counts could further improve classification accuracy.,1
there are also other n-gram-derived features that warrant further investigation.,1
an obvious direction for future work is to expand the annotated corpus and improve the algorithm by experimenting with additional features.,1
"in fact, tsd can assist textual entailment as well, since the sense of a tense form may provide substantial information about the relations entailed from the sentence.",1
using tsd in such applications is a major direction for future work.,1
"chief among directions for further work is to continue to improve performance on noisy data, and to strengthen our findings via larger data sets.",1
"additionally, we look forward to expanding analysis to different types of imperfect input, such as machinetranslation output, different types of mark-up, and different genres of real data.",1
"for the future work, it is possible to adapt our one-level clustering-based sampling to the multilevel one, where for every stratum it is still possible to divide it into lower sub-strata for further stratified sampling in order to make the seeds better represent the 1 distribution of the data.",1
there are numerous avenues for further examination.,1
"we intend to use sophisticated clustering methods, such as cbc (pantel, 2003), to identify multiple negative categories across the target categories in a single iteration.",1
we would also like to explore the suitability of neg-finder for relation extraction.,1
we will investigate the influence of corpus selection in training lda for keyphrase extraction using tpr.,1
"in fact, the learned topics are highly dependent on the learning corpus.",1
"we design to obtain topics using other machine learning methods and from other knowledge bases, and investigate the influence to performance of keyphrase extraction.2.",1
"we plan to consider topic information in other graph-based ranking algorithms such as hits (kleinberg, 1999).3.",1
"we plan to work on both synchronous (e.g., chats, meetings) and asynchronous (e.g., blogs) domains.",1
we are also interested in the near future to transfer our approach to other similar domains by hierarchical bayesian multi-task learning and other domain adaptation methods.,1
"as a next step for this research, we will investigate how to exploit these features in our methods.",1
"secondly, we plan to experiment with another feature function in the log-linear model to discount words derived from paraphrases, and use mert to assign an appropriate weight to this feature function.",1
"as for future work, firstly we plan to propose a pruning algorithm for the duplicate paths in the lattice, which will track the edge generation with respect to the path span, and thus eliminate duplicate paths.",1
"in the future, we are interested in testing our algorithm at forest-based tree sequence to tree sequence translation.",1
"finally, we intend to explore more sophisticated instance weighting features for capturing the degree of generality of phrase pairs.",1
"in future work we plan to try this approach with more competitive smt systems, and to extend instance weighting to other standard smt components such as the lm, lexical phrase weights, and lexicalized distortion.",1
we will also directly compare with a baseline similar to the matsoukas et al approach in order to measure the benefit from weighting phrase pairs (or ngrams) rather than full sentences.,1
we also plan to investigate using other metrics in training in order to reduce redundant information in the summaries.,1
we will investigate various ways of incorporating these global features into our a* search.,1
however this will incur an additional computational cost over a purely local feature model and therefore may necessitate using an approximate beam search.,1
"in the future we plan to expand this feature set with global features, especially ones measuring lexical diversity in the summaries to reduce the redundancy in them.",1
our code is publicly released5 and can be used both as a stand-alone coreference system and as a platform for the development of future systems.,1
"beyond summarization, we would also like to apply our model to other generation tasks, such as paraphrasing and text simplification.",1
"currently we consider deletions, reordering and insertions.",1
"ideally, we would also like to model arbitrary substitutions between words but also larger constituents (e.g., subclauses, sentence aggregation).",1
"in the future, we plan to explore how to integrate more sophisticated qg rules in the generation process.",1
"rather than translating the source text, a program may instead use the source text for inspiration.",1
"such a hybrid translation/generation program would not be bound to translate every word, but rather it could more freely combine lexical material from its translation tables with other grammatical and lexical resources.",1
"interestingly, human translators sometimes work this way when they translate poetry any excellent works have been produced by people with very little knowledge of the source language.",1
an appealing future direction is to combine translation and generation.,1
"in the future, we will carry out experiments on deeper features and evaluate the effects of different feature sets.",1
we expect the corpus to also prove useful for feature engineering and error analysis in developing better realization models.,1
